institution,year,avg_sal,new_sal,ser_year,rate,ministry,gongtype
88관광개발(주),2016,56434.0,25892.0,18.0,3.0,국가보훈처,기타공공기관
88관광개발(주),2017,58444.0,32975.0,17.84,3.0,국가보훈처,기타공공기관
88관광개발(주),2018,61300.0,34678.0,21.4,3.0,국가보훈처,기타공공기관
88관광개발(주),2019,62344.0,35143.0,19.27,3.0,국가보훈처,기타공공기관
88관광개발(주),2020,62676.0,35075.0,234.0,3.0,국가보훈처,기타공공기관
88관광개발(주),2021,62676.0,35075.0,234.0,3.0,국가보훈처,기타공공기관
가축위생방역지원본부,2016,59728.0,25544.0,99.0,2.5,농림축산식품부,기타공공기관
가축위생방역지원본부,2017,60088.0,26062.0,99.0,2.5,농림축산식품부,기타공공기관
가축위생방역지원본부,2018,60792.0,26384.0,101.0,2.5,농림축산식품부,기타공공기관
가축위생방역지원본부,2019,66621.0,27241.0,116.0,2.5,농림축산식품부,기타공공기관
가축위생방역지원본부,2020,66239.0,27280.0,128.0,2.5,농림축산식품부,기타공공기관
가축위생방역지원본부,2021,63474.0,27015.0,139.0,2.5,농림축산식품부,기타공공기관
강릉원주대학교치과병원,2016,40350.0,19381.0,12.0,0.0,교육부,기타공공기관
강릉원주대학교치과병원,2017,40702.0,19790.0,12.0,0.0,교육부,기타공공기관
강릉원주대학교치과병원,2018,44002.0,20506.0,11.0,0.0,교육부,기타공공기관
강릉원주대학교치과병원,2019,43493.0,22513.0,110.88,0.0,교육부,기타공공기관
강릉원주대학교치과병원,2020,44497.0,23160.0,111.97,0.0,교육부,기타공공기관
강릉원주대학교치과병원,2021,45365.0,23494.0,123.97,0.0,교육부,기타공공기관
강원대학교병원,2016,53353.0,26909.0,96.0,3.1,교육부,기타공공기관
강원대학교병원,2017,56462.0,27900.0,90.0,3.1,교육부,기타공공기관
강원대학교병원,2018,56812.0,28228.0,83.0,3.1,교육부,기타공공기관
강원대학교병원,2019,57291.0,28977.0,82.0,3.1,교육부,기타공공기관
강원대학교병원,2020,55816.0,30094.0,80.0,3.1,교육부,기타공공기관
강원대학교병원,2021,56482.0,30365.0,0.0,3.1,교육부,기타공공기관
(주)강원랜드,2016,69641.0,37628.0,126.0,3.5,산업통상자원부,공기업(시장형)
(주)강원랜드,2017,71281.0,34628.0,133.0,3.5,산업통상자원부,공기업(시장형)
(주)강원랜드,2018,72554.0,37765.0,149.0,3.5,산업통상자원부,공기업(시장형)
(주)강원랜드,2019,74294.0,38939.0,157.0,3.5,산업통상자원부,공기업(시장형)
(주)강원랜드,2020,70676.0,36740.0,164.0,3.5,산업통상자원부,공기업(시장형)
(주)강원랜드,2021,76621.0,39941.0,167.0,3.5,산업통상자원부,공기업(시장형)
건강보험심사평가원,2016,60998.0,34411.0,137.0,3.6,보건복지부,준정부기관(위탁집행형)
건강보험심사평가원,2017,63280.0,36025.0,133.0,3.6,보건복지부,준정부기관(위탁집행형)
건강보험심사평가원,2018,63923.0,34693.0,131.0,3.6,보건복지부,준정부기관(위탁집행형)
건강보험심사평가원,2019,63608.0,35930.0,122.0,3.6,보건복지부,준정부기관(위탁집행형)
건강보험심사평가원,2020,65538.0,37932.0,127.0,3.6,보건복지부,준정부기관(위탁집행형)
건강보험심사평가원,2021,65871.0,38244.0,126.0,3.6,보건복지부,준정부기관(위탁집행형)
경북대학교병원,2016,62133.0,32239.0,147.0,3.4,교육부,기타공공기관
경북대학교병원,2017,64124.0,33769.0,153.0,3.4,교육부,기타공공기관
경북대학교병원,2018,65399.0,36267.0,141.0,3.4,교육부,기타공공기관
경북대학교병원,2019,65945.0,35321.0,152.0,3.4,교육부,기타공공기관
경북대학교병원,2020,67373.0,35497.0,138.0,3.4,교육부,기타공공기관
경북대학교병원,2021,69393.0,36599.0,139.0,3.4,교육부,기타공공기관
경상국립대학교병원,2016,61674.0,31523.0,160.0,3.0,교육부,기타공공기관
경상국립대학교병원,2017,60656.0,33118.0,147.0,3.0,교육부,기타공공기관
경상국립대학교병원,2018,62494.0,33070.0,144.0,3.0,교육부,기타공공기관
경상국립대학교병원,2019,61918.0,33860.0,139.0,3.0,교육부,기타공공기관
경상국립대학교병원,2020,62575.0,34765.0,141.0,3.0,교육부,기타공공기관
경상국립대학교병원,2021,62536.0,34765.0,142.0,3.0,교육부,기타공공기관
경제인문사회연구회,2016,59532.0,33458.0,65.0,3.0,국무조정실,기타공공기관
경제인문사회연구회,2017,58670.0,34487.0,69.0,3.0,국무조정실,기타공공기관
경제인문사회연구회,2018,58671.0,34680.0,79.0,3.0,국무조정실,기타공공기관
경제인문사회연구회,2019,59353.0,36680.0,88.0,3.0,국무조정실,기타공공기관
경제인문사회연구회,2020,62227.0,37118.0,88.0,3.0,국무조정실,기타공공기관
경제인문사회연구회,2021,58120.0,37118.0,91.0,3.0,국무조정실,기타공공기관
공무원연금공단,2016,72354.0,34509.0,202.0,2.9,인사혁신처,준정부기관(기금관리형)
공무원연금공단,2017,71861.0,33097.0,196.0,2.9,인사혁신처,준정부기관(기금관리형)
공무원연금공단,2018,69113.0,33507.0,191.0,2.9,인사혁신처,준정부기관(기금관리형)
공무원연금공단,2019,69821.0,34233.0,189.0,2.9,인사혁신처,준정부기관(기금관리형)
공무원연금공단,2020,70735.0,34023.0,178.0,2.9,인사혁신처,준정부기관(기금관리형)
공무원연금공단,2021,70881.0,34351.0,183.0,2.9,인사혁신처,준정부기관(기금관리형)
과학기술정책연구원,2016,68435.0,30668.0,133.0,2.8,국무조정실,기타공공기관
과학기술정책연구원,2017,71457.0,33832.0,145.0,2.8,국무조정실,기타공공기관
과학기술정책연구원,2018,72520.0,34240.0,141.0,2.8,국무조정실,기타공공기관
과학기술정책연구원,2019,63271.0,34240.0,102.0,2.8,국무조정실,기타공공기관
과학기술정책연구원,2020,68133.0,34488.0,105.0,2.8,국무조정실,기타공공기관
과학기술정책연구원,2021,68695.0,34488.0,117.0,2.8,국무조정실,기타공공기관
광주과학기술원,2016,98404.0,37020.0,125.5,3.6,과학기술정보통신부,기타공공기관
광주과학기술원,2017,99155.0,38532.0,124.4,3.6,과학기술정보통신부,기타공공기관
광주과학기술원,2018,101614.0,39872.0,131.5,3.6,과학기술정보통신부,기타공공기관
광주과학기술원,2019,105269.0,41075.0,141.4,3.6,과학기술정보통신부,기타공공기관
광주과학기술원,2020,108266.0,41040.0,146.0,3.6,과학기술정보통신부,기타공공기관
광주과학기술원,2021,108266.0,41040.0,158.0,3.6,과학기술정보통신부,기타공공기관
한국교통안전공단,2016,73533.0,36104.0,188.0,3.5,국토교통부,준정부기관(위탁집행형)
한국교통안전공단,2017,72393.0,36913.0,187.0,3.5,국토교통부,준정부기관(위탁집행형)
한국교통안전공단,2018,72528.0,37157.0,180.0,3.5,국토교통부,준정부기관(위탁집행형)
한국교통안전공단,2019,73904.0,38125.0,171.0,3.5,국토교통부,준정부기관(위탁집행형)
한국교통안전공단,2020,75295.0,39986.0,168.0,3.5,국토교통부,준정부기관(위탁집행형)
한국교통안전공단,2021,71497.0,40346.0,164.0,3.5,국토교통부,준정부기관(위탁집행형)
한국원자력통제기술원,2016,74084.0,41882.0,88.32,3.4,원자력안전위원회,기타공공기관
한국원자력통제기술원,2017,73480.0,42833.0,93.22,3.4,원자력안전위원회,기타공공기관
한국원자력통제기술원,2018,78667.0,45115.0,100.6,3.4,원자력안전위원회,기타공공기관
한국원자력통제기술원,2019,77991.0,46030.0,103.08,3.4,원자력안전위원회,기타공공기관
한국원자력통제기술원,2020,78568.0,48858.0,109.75,3.4,원자력안전위원회,기타공공기관
한국원자력통제기술원,2021,80924.0,49225.0,121.75,3.4,원자력안전위원회,기타공공기관
국립공원공단,2016,52506.0,29957.0,145.0,2.8,환경부,준정부기관(위탁집행형)
국립공원공단,2017,54464.0,32613.0,147.0,2.8,환경부,준정부기관(위탁집행형)
국립공원공단,2018,55507.0,32563.0,155.0,2.8,환경부,준정부기관(위탁집행형)
국립공원공단,2019,56080.0,34255.0,148.0,2.8,환경부,준정부기관(위탁집행형)
국립공원공단,2020,56859.0,35193.0,143.0,2.8,환경부,준정부기관(위탁집행형)
국립공원공단,2021,57370.0,35509.0,143.0,2.8,환경부,준정부기관(위탁집행형)
국립암센터,2016,68947.0,32769.0,100.0,2.5,보건복지부,기타공공기관
국립암센터,2017,70123.0,33816.0,104.0,2.5,보건복지부,기타공공기관
국립암센터,2018,75736.0,37502.0,106.0,2.5,보건복지부,기타공공기관
국립암센터,2019,73457.0,38852.0,107.0,2.5,보건복지부,기타공공기관
국립암센터,2020,75751.0,42042.0,110.0,2.5,보건복지부,기타공공기관
국립암센터,2021,74760.0,41790.0,0.0,2.5,보건복지부,기타공공기관
국민건강보험공단,2016,61669.0,29803.0,231.0,3.9,보건복지부,준정부기관(위탁집행형)
국민건강보험공단,2017,62189.0,30855.0,218.0,3.9,보건복지부,준정부기관(위탁집행형)
국민건강보험공단,2018,62237.0,31893.0,215.0,3.9,보건복지부,준정부기관(위탁집행형)
국민건강보험공단,2019,63276.0,33939.0,204.0,3.9,보건복지부,준정부기관(위탁집행형)
국민건강보험공단,2020,65402.0,37129.0,194.0,3.9,보건복지부,준정부기관(위탁집행형)
국민건강보험공단,2021,64412.0,37516.0,196.0,3.9,보건복지부,준정부기관(위탁집행형)
국민연금공단,2016,63052.0,30596.0,168.0,3.9,보건복지부,준정부기관(기금관리형)
국민연금공단,2017,63994.0,32140.0,171.0,3.9,보건복지부,준정부기관(기금관리형)
국민연금공단,2018,66148.0,33640.0,171.0,3.9,보건복지부,준정부기관(기금관리형)
국민연금공단,2019,65224.0,34338.0,167.0,3.9,보건복지부,준정부기관(기금관리형)
국민연금공단,2020,68374.0,35598.0,170.0,3.9,보건복지부,준정부기관(기금관리형)
국민연금공단,2021,63451.0,35851.0,168.0,3.9,보건복지부,준정부기관(기금관리형)
서울올림픽기념국민체육진흥공단,2016,66636.0,36384.0,168.0,3.9,문화체육관광부,준정부기관(기금관리형)
서울올림픽기념국민체육진흥공단,2017,66238.0,36540.0,171.0,3.9,문화체육관광부,준정부기관(기금관리형)
서울올림픽기념국민체육진흥공단,2018,67637.0,36868.0,177.0,3.9,문화체육관광부,준정부기관(기금관리형)
서울올림픽기념국민체육진흥공단,2019,70043.0,38712.0,176.0,3.9,문화체육관광부,준정부기관(기금관리형)
서울올림픽기념국민체육진흥공단,2020,71434.0,41393.0,194.0,3.9,문화체육관광부,준정부기관(기금관리형)
서울올림픽기념국민체육진흥공단,2021,70801.0,41761.0,206.0,3.9,문화체육관광부,준정부기관(기금관리형)
국제방송교류재단,2016,59625.0,27834.0,152.0,2.7,문화체육관광부,준정부기관(위탁집행형)
국제방송교류재단,2017,56308.0,30268.0,163.0,2.7,문화체육관광부,준정부기관(위탁집행형)
국제방송교류재단,2018,56568.0,31588.0,165.0,2.7,문화체육관광부,준정부기관(위탁집행형)
국제방송교류재단,2019,58705.0,32035.0,169.0,2.7,문화체육관광부,준정부기관(위탁집행형)
국제방송교류재단,2020,59982.0,31878.0,179.0,2.7,문화체육관광부,준정부기관(위탁집행형)
국제방송교류재단,2021,58804.0,31140.0,180.0,2.7,문화체육관광부,준정부기관(위탁집행형)
국토연구원,2016,73501.0,31696.0,150.0,3.1,국무조정실,기타공공기관
국토연구원,2017,76515.0,31956.0,162.0,3.1,국무조정실,기타공공기관
국토연구원,2018,77551.0,33412.0,173.0,3.1,국무조정실,기타공공기관
국토연구원,2019,80436.0,34884.0,158.0,3.1,국무조정실,기타공공기관
국토연구원,2020,80234.0,42335.0,156.0,3.1,국무조정실,기타공공기관
국토연구원,2021,83773.0,43335.0,157.0,3.1,국무조정실,기타공공기관
근로복지공단,2016,56199.0,27948.0,171.0,3.3,고용노동부,준정부기관(기금관리형)
근로복지공단,2017,56707.0,28485.0,163.0,3.3,고용노동부,준정부기관(기금관리형)
근로복지공단,2018,55473.0,29258.0,149.0,3.3,고용노동부,준정부기관(기금관리형)
근로복지공단,2019,56573.0,30637.0,157.0,3.3,고용노동부,준정부기관(기금관리형)
근로복지공단,2020,58816.0,31308.0,163.0,3.3,고용노동부,준정부기관(기금관리형)
근로복지공단,2021,58173.0,31557.0,170.0,3.3,고용노동부,준정부기관(기금관리형)
기술보증기금,2016,88846.0,42420.0,208.0,4.1,중소벤처기업부,준정부기관(기금관리형)
기술보증기금,2017,89060.0,43800.0,205.0,4.1,중소벤처기업부,준정부기관(기금관리형)
기술보증기금,2018,92607.0,45260.0,198.0,4.1,중소벤처기업부,준정부기관(기금관리형)
기술보증기금,2019,92648.0,46560.0,196.0,4.1,중소벤처기업부,준정부기관(기금관리형)
기술보증기금,2020,92849.0,47860.0,196.0,4.1,중소벤처기업부,준정부기관(기금관리형)
기술보증기금,2021,89786.0,47860.0,208.0,4.1,중소벤처기업부,준정부기관(기금관리형)
한국남동발전(주),2016,84810.0,36162.0,167.0,4.3,산업통상자원부,공기업(시장형)
한국남동발전(주),2017,81776.0,38601.0,173.0,4.3,산업통상자원부,공기업(시장형)
한국남동발전(주),2018,84134.0,39589.0,171.0,4.3,산업통상자원부,공기업(시장형)
한국남동발전(주),2019,86670.0,41080.0,174.0,4.3,산업통상자원부,공기업(시장형)
한국남동발전(주),2020,92493.0,42058.0,167.0,4.3,산업통상자원부,공기업(시장형)
한국남동발전(주),2021,82684.0,42395.0,167.0,4.3,산업통상자원부,공기업(시장형)
한국남부발전(주),2016,88724.0,37713.0,190.0,4.1,산업통상자원부,공기업(시장형)
한국남부발전(주),2017,87229.0,38392.0,186.0,4.1,산업통상자원부,공기업(시장형)
한국남부발전(주),2018,87503.0,40539.0,194.0,4.1,산업통상자원부,공기업(시장형)
한국남부발전(주),2019,91880.0,41591.0,184.0,4.1,산업통상자원부,공기업(시장형)
한국남부발전(주),2020,93890.0,42555.0,180.0,4.1,산업통상자원부,공기업(시장형)
한국남부발전(주),2021,86652.0,42938.0,180.0,4.1,산업통상자원부,공기업(시장형)
한국농수산식품유통공사,2016,65678.0,34643.0,171.0,4.0,농림축산식품부,준정부기관(위탁집행형)
한국농수산식품유통공사,2017,64141.0,33602.0,174.0,4.0,농림축산식품부,준정부기관(위탁집행형)
한국농수산식품유통공사,2018,65868.0,34444.0,164.0,4.0,농림축산식품부,준정부기관(위탁집행형)
한국농수산식품유통공사,2019,68805.0,35042.0,176.0,4.0,농림축산식품부,준정부기관(위탁집행형)
한국농수산식품유통공사,2020,70144.0,35192.0,167.0,4.0,농림축산식품부,준정부기관(위탁집행형)
한국농수산식품유통공사,2021,68358.0,35497.0,167.0,4.0,농림축산식품부,준정부기관(위탁집행형)
한국농어촌공사,2016,67846.0,23880.0,203.0,3.5,농림축산식품부,준정부기관(위탁집행형)
한국농어촌공사,2017,62969.0,28990.0,224.0,3.5,농림축산식품부,준정부기관(위탁집행형)
한국농어촌공사,2018,65645.0,30215.0,237.0,3.5,농림축산식품부,준정부기관(위탁집행형)
한국농어촌공사,2019,65436.0,30695.0,228.0,3.5,농림축산식품부,준정부기관(위탁집행형)
한국농어촌공사,2020,66388.0,31521.0,221.0,3.5,농림축산식품부,준정부기관(위탁집행형)
한국농어촌공사,2021,68219.0,32964.0,221.0,3.5,농림축산식품부,준정부기관(위탁집행형)
대구경북과학기술원,2016,92725.0,49353.0,0.0,3.4,과학기술정보통신부,기타공공기관
대구경북과학기술원,2017,96038.0,51121.0,78.24,3.4,과학기술정보통신부,기타공공기관
대구경북과학기술원,2018,99024.0,51738.0,84.96,3.4,과학기술정보통신부,기타공공기관
대구경북과학기술원,2019,100037.0,51797.0,87.65,3.4,과학기술정보통신부,기타공공기관
대구경북과학기술원,2020,101479.0,52637.0,91.41,3.4,과학기술정보통신부,기타공공기관
대구경북과학기술원,2021,100769.0,52637.0,94.07,3.4,과학기술정보통신부,기타공공기관
연구개발특구진흥재단,2016,59415.0,40146.0,68.0,2.1,과학기술정보통신부,준정부기관(위탁집행형)
연구개발특구진흥재단,2017,61066.0,40940.0,75.0,2.1,과학기술정보통신부,준정부기관(위탁집행형)
연구개발특구진흥재단,2018,61810.0,41546.0,76.0,2.1,과학기술정보통신부,준정부기관(위탁집행형)
연구개발특구진흥재단,2019,62715.0,42091.0,74.0,2.1,과학기술정보통신부,준정부기관(위탁집행형)
연구개발특구진흥재단,2020,63043.0,42882.0,69.0,2.1,과학기술정보통신부,준정부기관(위탁집행형)
연구개발특구진흥재단,2021,61472.0,42882.0,82.0,2.1,과학기술정보통신부,준정부기관(위탁집행형)
대외경제정책연구원,2016,66293.0,33824.0,124.0,3.7,국무조정실,기타공공기관
대외경제정책연구원,2017,67249.0,34187.0,133.0,3.7,국무조정실,기타공공기관
대외경제정책연구원,2018,62109.0,34510.0,117.0,3.7,국무조정실,기타공공기관
대외경제정책연구원,2019,64251.0,34746.0,116.0,3.7,국무조정실,기타공공기관
대외경제정책연구원,2020,64750.0,35027.0,117.0,3.7,국무조정실,기타공공기관
대외경제정책연구원,2021,70627.0,35210.0,129.0,3.7,국무조정실,기타공공기관
한국광물자원공사(2021.09.10. 해산),2016,68255.0,37080.0,0.0,,산업통상자원부,공기업(시장형)
한국광물자원공사(2021.09.10. 해산),2017,74937.0,37469.0,160.0,,산업통상자원부,공기업(시장형)
한국광물자원공사(2021.09.10. 해산),2018,72364.0,38384.0,167.0,,산업통상자원부,공기업(시장형)
한국광물자원공사(2021.09.10. 해산),2019,78144.0,39273.0,177.0,,산업통상자원부,공기업(시장형)
한국광물자원공사(2021.09.10. 해산),2020,82025.0,39554.0,185.0,,산업통상자원부,공기업(시장형)
한국광물자원공사(2021.09.10. 해산),2021,77934.0,40587.0,185.0,,산업통상자원부,공기업(시장형)
대한무역투자진흥공사,2016,94807.0,32844.0,160.0,3.6,산업통상자원부,준정부기관(위탁집행형)
대한무역투자진흥공사,2017,94561.0,33675.0,160.0,3.6,산업통상자원부,준정부기관(위탁집행형)
대한무역투자진흥공사,2018,94380.0,33382.0,162.0,3.6,산업통상자원부,준정부기관(위탁집행형)
대한무역투자진흥공사,2019,95202.0,33484.0,159.0,3.6,산업통상자원부,준정부기관(위탁집행형)
대한무역투자진흥공사,2020,97455.0,34247.0,157.0,3.6,산업통상자원부,준정부기관(위탁집행형)
대한무역투자진흥공사,2021,94313.0,34407.0,157.0,3.6,산업통상자원부,준정부기관(위탁집행형)
대한법률구조공단,2016,64569.0,26807.0,165.0,3.4,법무부,기타공공기관
대한법률구조공단,2017,67351.0,28355.0,167.16,3.4,법무부,기타공공기관
대한법률구조공단,2018,69615.0,27516.0,172.68,3.4,법무부,기타공공기관
대한법률구조공단,2019,71314.0,29538.0,172.7,3.4,법무부,기타공공기관
대한법률구조공단,2020,71676.0,30317.0,184.0,3.4,법무부,기타공공기관
대한법률구조공단,2021,70233.0,29877.0,174.0,3.4,법무부,기타공공기관
대한석탄공사,2016,62643.0,30172.0,264.0,2.8,산업통상자원부,공기업(준시장형)
대한석탄공사,2017,61583.0,32032.0,274.0,2.8,산업통상자원부,공기업(준시장형)
대한석탄공사,2018,62869.0,32379.0,272.0,2.8,산업통상자원부,공기업(준시장형)
대한석탄공사,2019,63600.0,32639.0,272.0,2.8,산업통상자원부,공기업(준시장형)
대한석탄공사,2020,67078.0,33648.0,273.0,2.8,산업통상자원부,공기업(준시장형)
대한석탄공사,2021,66059.0,33951.0,0.0,2.8,산업통상자원부,공기업(준시장형)
대한적십자사,2016,53910.0,30569.0,156.0,2.4,보건복지부,기타공공기관
대한적십자사,2017,54170.0,31691.0,152.0,2.4,보건복지부,기타공공기관
대한적십자사,2018,57944.0,30258.0,153.0,2.4,보건복지부,기타공공기관
대한적십자사,2019,58517.0,30265.0,156.0,2.4,보건복지부,기타공공기관
대한적십자사,2020,58690.0,33753.0,153.0,2.4,보건복지부,기타공공기관
대한적십자사,2021,58672.0,34056.0,0.0,2.4,보건복지부,기타공공기관
주택도시보증공사,2016,77005.0,38132.0,141.0,3.9,국토교통부,공기업(준시장형)
주택도시보증공사,2017,79152.0,38927.0,124.0,3.9,국토교통부,공기업(준시장형)
주택도시보증공사,2018,75452.0,40439.0,105.0,3.9,국토교통부,공기업(준시장형)
주택도시보증공사,2019,73726.0,41161.0,110.0,3.9,국토교통부,공기업(준시장형)
주택도시보증공사,2020,77781.0,42066.0,115.0,3.9,국토교통부,공기업(준시장형)
주택도시보증공사,2021,81841.0,42442.0,127.0,3.9,국토교통부,공기업(준시장형)
한국국토정보공사,2016,80025.0,37429.0,240.96,3.6,국토교통부,준정부기관(위탁집행형)
한국국토정보공사,2017,79135.0,38604.0,251.64,3.6,국토교통부,준정부기관(위탁집행형)
한국국토정보공사,2018,79612.0,40086.0,235.2,3.6,국토교통부,준정부기관(위탁집행형)
한국국토정보공사,2019,81691.0,41303.0,223.0,3.6,국토교통부,준정부기관(위탁집행형)
한국국토정보공사,2020,80581.0,42747.0,203.0,3.6,국토교통부,준정부기관(위탁집행형)
한국국토정보공사,2021,80234.0,43132.0,203.16,3.6,국토교통부,준정부기관(위탁집행형)
대한체육회,2016,63126.0,31703.0,210.9,3.1,문화체육관광부,기타공공기관
대한체육회,2017,66939.0,32032.0,209.86,3.1,문화체육관광부,기타공공기관
대한체육회,2018,68617.0,32534.0,203.49,3.1,문화체육관광부,기타공공기관
대한체육회,2019,64158.0,32789.0,187.87,3.1,문화체육관광부,기타공공기관
대한체육회,2020,64476.0,33366.0,176.38,3.1,문화체육관광부,기타공공기관
대한체육회,2021,62110.0,33660.0,184.27,3.1,문화체육관광부,기타공공기관
도로교통공단,2016,59491.0,31758.0,224.0,3.5,경찰청,준정부기관(위탁집행형)
도로교통공단,2017,60427.0,31838.0,195.0,3.5,경찰청,준정부기관(위탁집행형)
도로교통공단,2018,59781.0,29262.0,203.0,3.5,경찰청,준정부기관(위탁집행형)
도로교통공단,2019,62659.0,30861.0,194.0,3.5,경찰청,준정부기관(위탁집행형)
도로교통공단,2020,63572.0,31768.0,184.0,3.5,경찰청,준정부기관(위탁집행형)
도로교통공단,2021,63826.0,31988.0,158.0,3.5,경찰청,준정부기관(위탁집행형)
독립기념관,2016,60359.0,29148.0,174.0,2.4,국가보훈처,준정부기관(위탁집행형)
독립기념관,2017,59354.0,29739.0,186.0,2.4,국가보훈처,준정부기관(위탁집행형)
독립기념관,2018,60034.0,31401.0,167.0,2.4,국가보훈처,준정부기관(위탁집행형)
독립기념관,2019,59523.0,32633.0,148.0,2.4,국가보훈처,준정부기관(위탁집행형)
독립기념관,2020,62246.0,34207.0,139.0,2.4,국가보훈처,준정부기관(위탁집행형)
독립기념관,2021,61987.0,34501.0,145.0,2.4,국가보훈처,준정부기관(위탁집행형)
한국동서발전(주),2016,88875.0,37995.0,188.76,4.1,산업통상자원부,공기업(시장형)
한국동서발전(주),2017,89503.0,38668.0,196.44,4.1,산업통상자원부,공기업(시장형)
한국동서발전(주),2018,89959.0,39990.0,193.8,4.1,산업통상자원부,공기업(시장형)
한국동서발전(주),2019,89896.0,40596.0,194.5,4.1,산업통상자원부,공기업(시장형)
한국동서발전(주),2020,92232.0,42185.0,203.27,4.1,산업통상자원부,공기업(시장형)
한국동서발전(주),2021,85187.0,42565.0,203.27,4.1,산업통상자원부,공기업(시장형)
한국고전번역원,2016,57501.0,32093.0,132.0,3.0,교육부,기타공공기관
한국고전번역원,2017,59872.0,36851.0,139.0,3.0,교육부,기타공공기관
한국고전번역원,2018,61317.0,40135.0,148.0,3.0,교육부,기타공공기관
한국고전번역원,2019,61491.0,37806.0,149.0,3.0,교육부,기타공공기관
한국고전번역원,2020,61761.0,36278.0,147.0,3.0,교육부,기타공공기관
한국고전번역원,2021,62316.0,36591.0,152.0,3.0,교육부,기타공공기관
민주화운동기념사업회,2016,59985.0,28864.0,131.0,3.1,행정안전부,기타공공기관
민주화운동기념사업회,2017,64027.0,29602.0,148.0,3.1,행정안전부,기타공공기관
민주화운동기념사업회,2018,64572.0,30270.0,138.0,3.1,행정안전부,기타공공기관
민주화운동기념사업회,2019,62309.0,30743.0,138.0,3.1,행정안전부,기타공공기관
민주화운동기념사업회,2020,61123.0,31161.0,124.0,3.1,행정안전부,기타공공기관
민주화운동기념사업회,2021,58824.0,31398.0,136.0,3.1,행정안전부,기타공공기관
한국보건복지인재원,2016,49596.0,30595.0,54.0,,보건복지부,준정부기관(위탁집행형)
한국보건복지인재원,2017,46145.0,31644.0,63.0,,보건복지부,준정부기관(위탁집행형)
한국보건복지인재원,2018,49222.0,32890.0,69.0,,보건복지부,준정부기관(위탁집행형)
한국보건복지인재원,2019,54211.0,34108.0,78.0,,보건복지부,준정부기관(위탁집행형)
한국보건복지인재원,2020,53199.0,34745.0,84.0,,보건복지부,준정부기관(위탁집행형)
한국보건복지인재원,2021,51289.0,35052.0,95.0,,보건복지부,준정부기관(위탁집행형)
부산대학교병원,2016,59973.0,31922.0,91.0,3.1,교육부,기타공공기관
부산대학교병원,2017,62101.0,32666.0,96.0,3.1,교육부,기타공공기관
부산대학교병원,2018,61453.0,33098.0,82.0,3.1,교육부,기타공공기관
부산대학교병원,2019,59902.0,36686.0,80.0,3.1,교육부,기타공공기관
부산대학교병원,2020,61949.0,37664.0,85.0,3.1,교육부,기타공공기관
부산대학교병원,2021,64005.0,37404.0,85.0,3.1,교육부,기타공공기관
부산항만공사,2016,72623.0,28752.0,107.0,3.3,해양수산부,공기업(시장형)
부산항만공사,2017,72354.0,30414.0,112.0,3.3,해양수산부,공기업(시장형)
부산항만공사,2018,74332.0,31945.0,110.0,3.3,해양수산부,공기업(시장형)
부산항만공사,2019,74831.0,31304.0,106.0,3.3,해양수산부,공기업(시장형)
부산항만공사,2020,73839.0,31093.0,110.0,3.3,해양수산부,공기업(시장형)
부산항만공사,2021,71231.0,31373.0,110.0,3.3,해양수산부,공기업(시장형)
사립학교교직원연금공단,2016,64364.0,35817.0,188.54,3.9,교육부,준정부기관(기금관리형)
사립학교교직원연금공단,2017,65669.0,36425.0,190.94,3.9,교육부,준정부기관(기금관리형)
사립학교교직원연금공단,2018,66030.0,36664.0,191.04,3.9,교육부,준정부기관(기금관리형)
사립학교교직원연금공단,2019,66839.0,37305.0,186.21,3.9,교육부,준정부기관(기금관리형)
사립학교교직원연금공단,2020,65361.0,37746.0,174.12,3.9,교육부,준정부기관(기금관리형)
사립학교교직원연금공단,2021,66545.0,37251.0,185.78,3.9,교육부,준정부기관(기금관리형)
한국산업기술시험원,2016,87182.0,38820.0,174.0,3.7,산업통상자원부,기타공공기관
한국산업기술시험원,2017,86434.0,41172.0,172.0,3.7,산업통상자원부,기타공공기관
한국산업기술시험원,2018,87719.0,41172.0,162.0,3.7,산업통상자원부,기타공공기관
한국산업기술시험원,2019,86388.0,41412.0,156.0,3.7,산업통상자원부,기타공공기관
한국산업기술시험원,2020,86473.0,42540.0,151.0,3.7,산업통상자원부,기타공공기관
한국산업기술시험원,2021,87416.0,42744.0,163.0,3.7,산업통상자원부,기타공공기관
산업연구원,2016,,36794.0,199.44,3.5,국무조정실,기타공공기관
산업연구원,2017,76652.0,37118.0,197.76,3.5,국무조정실,기타공공기관
산업연구원,2018,,37740.0,179.16,3.5,국무조정실,기타공공기관
산업연구원,2019,,27227.0,166.49,3.5,국무조정실,기타공공기관
산업연구원,2020,75150.0,31051.0,153.84,3.5,국무조정실,기타공공기관
산업연구원,2021,,31051.0,151.73,3.5,국무조정실,기타공공기관
한국서부발전(주),2016,91183.0,36825.0,178.0,4.1,산업통상자원부,공기업(시장형)
한국서부발전(주),2017,91943.0,39072.0,180.0,4.1,산업통상자원부,공기업(시장형)
한국서부발전(주),2018,85516.0,43087.0,175.0,4.1,산업통상자원부,공기업(시장형)
한국서부발전(주),2019,88369.0,43899.0,175.0,4.1,산업통상자원부,공기업(시장형)
한국서부발전(주),2020,92387.0,44976.0,173.0,4.1,산업통상자원부,공기업(시장형)
